Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"ELOLO",,"Eleocharis olivacea Torr. var. olivacea ",bright green spikerush
"LIAR3",,"Linum aristatum Engelm.",bristle flax
"CHCH5",,"Chamaesyce chaetocalyx (Boiss.) Wooton & Standl.",bristlecup sandmat
"THTE7",,"Thymophylla tenuiloba (DC.) Small",bristleleaf pricklyleaf
"THTET",,"Thymophylla tenuiloba (DC.) Small var. tenuiloba ",bristleleaf pricklyleaf
"SPEC",,"Spergularia echinosperma (Celak.) Asch. & Graebn.",bristleseed sandspurry
"RAHI",,"Ranunculus hispidus Michx.",bristly buttercup
"RAHIN",,"Ranunculus hispidus Michx. var. nitidus (Chapm.) T. Duncan",bristly buttercup
"SMTA2",,"Smilax tamnoides L.",bristly greenbrier
"NAHI",,"Nama hispidum A. Gray",bristly nama
"SPEC2",,"Spermolepis echinata (Nutt. ex DC.) A. Heller",bristly scaleseed
"LYSE3",,"Lycurus setosus (Nutt.) C.G. Reeder",bristly wolfstail
"CATE29",,"Carex tetrastachya Scheele",Britton's sedge
"RUCA19",,"Ruellia caerulea Morong",Britton's wild petunia
"TEHE",,"Tectaria heracleifolia (Willd.) Underw.",broad halberd fern
"SALA2",,"Sagittaria latifolia Willd.",broadleaf arrowhead
"AXCO",,"Axonopus compressus (Sw.) P. Beauv.",broadleaf carpetgrass
"TYLA",,"Typha latifolia L.",broadleaf cattail
"ASLA4",,"Asclepias latifolia (Torr.) Raf.",broadleaf milkweed
"STST20",,"Stuckenia striata (Ruiz & Pav.) Holub",broadleaf pondweed
"URPL2",,"Urochloa platyphylla (Munro ex C. Wright) R.D. Webster",broadleaf signalgrass
"DRPL",,"Draba platycarpa Torr. & A. Gray",broadpod draba
"STPL2",,"Streptanthus platycarpus A. Gray",broadpod jewelflower
"POBR21",,"Pomaria brachycarpa (A. Gray) B. Simpson",broadpod nicker
"CALA76",,"Carex lativena S.D. Jones & G.D. Jones",broadvein sedge
"PORI3",,"Potentilla rivalis Nutt.",brook cinquefoil
"PAAC4",,"Paspalum acuminatum Raddi",brook crowngrass
"POSC2",,"Polygala scoparioides Chod.",broom milkwort
"GUSA2",,"Gutierrezia sarothrae (Pursh) Britton & Rusby",broom snakeweed
"ANVI2",,"Andropogon virginicus L.",broomsedge bluestem
"ANVIV",,"Andropogon virginicus L. var. virginicus ",broomsedge bluestem
"CLBR7",,"Clinopodium brownei (Sw.) Kuntze",Browne's savory
"ACWR5",,"Acourtia wrightii (A. Gray) Reveal & R.M. King",brownfoot
"STPA4",,"Stephanomeria pauciflora (Torr.) A. Nelson",brownplume wirelettuce
"FLBR2",,"Flaveria brownii A. Powell",Brown's yellowtops
"PAPL3",,"Paspalum plicatulum Michx.",brownseed paspalum
"URFU2",,"Urochloa fusca (Sw.) B.F. Hansen & Wunderlin",browntop signalgrass
"TRGL",,"Tragia glanduligera Pax & K. Hoffm.",brush noseburn
"XYFL3",,"Xylosma flexuosa (Kunth) Hemsl.",brushholly
"LAAC",,"Lantana achyranthifolia Desf.",brushland shrubverbena
"PEBU",,"Penstemon buckleyi Pennell",Buckley's beardtongue
"SPBU",,"Sporobolus buckleyi Vasey",Buckley's dropseed
"TRBU",,"Tridens buckleyanus (L.H. Dewey) Nash",Buckley's fluffgrass
"TRBU2",,"Tradescantia buckleyi (I.M. Johnst.) D.R. Hunt",Buckley's spiderwort
"YUCO",,"Yucca constricta Buckley",Buckley's yucca
"SILY",,"Sideroxylon lycioides L.",buckthorn bully
"TRRE2",,"Trifolium reflexum L.",buffalo clover
"SORO",,"Solanum rostratum Dunal",buffalobur nightshade
"BODA2",,"Bouteloua dactyloides (Nutt.) J.T. Columbus",buffalograss
"PECI",,"Pennisetum ciliare (L.) Link",buffelgrass
"RHPH2",,"Rhynchosida physocalyx (A. Gray) Fryxell",buffpetal
"PABU",,"Panicum bulbosum Kunth",bulb panicgrass
"CYBU3",,"Cystopteris bulbifera (L.) Bernh.",bulblet bladderfern
"OPCR",,"Ophioglossum crotalophoroides Walter",bulbous adderstongue
"OPCRC",,"Ophioglossum crotalophoroides Walter var. crotalophoroides ",bulbous adderstongue
"CABU3",,"Cardamine bulbosa (Schreb. ex Muhl.) Britton, Sterns & Poggenb.",bulbous bittercress
"LUBU",,"Luzula bulbosa (Alph. Wood) Smyth & Smyth",bulbous woodrush
"MUEM",,"Muhlenbergia emersleyi Vasey",bullgrass
"SALA",,"Sagittaria lancifolia L.",bulltongue arrowhead
"SALAM2",,"Sagittaria lancifolia L. ssp. media (Micheli) Bogin",bulltongue arrowhead
"LEMO",,"Leersia monandra Sw.",bunch cutgrass
"SEAD",,"Setaria adhaerens (Forssk.) Chiov.",bur bristlegrass
"QUMA2",,"Quercus macrocarpa Michx.",bur oak
"QUMAM",,"Quercus macrocarpa Michx. var. macrocarpa ",bur oak
"MEPO3",,"Medicago polymorpha L.",burclover
"TRLA18",,"Trifolium lappaceum L.",burdock clover
"EUAT5",,"Euonymus atropurpureus Jacq.",burningbush
"BASC5",,"Bassia scoparia (L.) A.J. Scott",burningbush
"THBU",,"Thelesperma burridgeanum (Regel, Korn. & Rach.) S.F. Blake",Burridge's greenthread
"SCBR2",,"Scleropogon brevifolius Phil.",burrograss
"EUAM9",,"Euonymus americanus L.",bursting-heart
"ENCH",,"Enteropogon chlorideus (J. Presl) W.D. Clayton",buryseed umbrellagrass
"CRFR",,"Croton fruticulosus Engelm. ex Torr.",bush croton
"IPLE",,"Ipomoea leptophylla Torr.",bush morning-glory
"MUPO2",,"Muhlenbergia porteri Scribn. ex Beal",bush muhly
"CUPEG",,"Cuscuta pentagona Engelm. var. glabrior (Engelm.) Gandhi, R.D. Thomas & S.L. Hatch",bushclover dodder
"CUPEP3",,"Cuscuta pentagona Engelm. var. pubescens (Engelm.) Yunck.",bushclover dodder
"CABU5",,"Carex bushii Mack.",Bush's sedge
"ANGL2",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",bushy bluestem
"EULE4",,"Euthamia leptocephala (Torr. & A. Gray) Greene ex Porter & Britton",bushy goldentop
"PORA3",,"Polygonum ramosissimum Michx.",bushy knotweed
"LIAL",,"Lippia alba (Mill.) N.E. Br. ex Britton & P. Wilson",bushy lippia
"BOFR",,"Borrichia frutescens (L.) DC.",bushy seaside tansy
"AMBU",,"Ammoselinum butleri (Engelm. ex S. Watson) J.M. Coult. & Rose",Butler's sandparsley
"ASTU",,"Asclepias tuberosa L.",butterfly milkweed
"ASTUI",,"Asclepias tuberosa L. ssp. interior Woodson",butterfly milkweed
"PAGL17",,"Packera glabella (Poir.) C. Jeffrey",butterweed
"ERYU",,"Eryngium yuccifolium Michx.",button eryngo
"CUCE",,"Cuscuta cephalanthi Engelm.",buttonbush dodder
"SAPA",,"Sabal palmetto (Walter) Lodd. ex Schult. & Schult. f.",cabbage palmetto
"OPEN3",,"Opuntia engelmannii Salm-Dyck ex Engelm.",cactus apple
"OPENE",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. engelmannii ",cactus apple
"LAHI2",,"Lathyrus hirsutus L.",Caley pea
"SYLA4",,"Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve",calico aster
"BRCA3",,"Brickellia californica (Torr. & A. Gray) A. Gray",California brickellbush
"BRCAC",,"Brickellia californica (Torr. & A. Gray) A. Gray var. californica ",California brickellbush
"SCCA11",,"Schoenoplectus californicus (C.A. Mey.) Palla",California bulrush
"KACA",,"Kallstroemia californica (S. Watson) Vail",California caltrop
"LYCA4",,"Lythrum californicum Torr. & A. Gray",California loosestrife
"PLHO",,"Plantago hookeriana Fisch. & C.A. Mey.",California plantain
"LIOV",,"Ligustrum ovalifolium Hassk.",California privet
"ALMA12",,"Alhagi maurorum Medik.",camelthorn
"RAPH2",,"Rayjacksonia phyllocephala (DC.) R.L. Hartm. & M.A. Lane",camphor daisy
"PLCA7",,"Pluchea camphorata (L.) DC.",camphor pluchea
"HESU3",,"Heterotheca subaxillaris (Lam.) Britton & Rusby",camphorweed
"POCO",,"Poa compressa L.",Canada bluegrass
"TECA3",,"Teucrium canadense L.",Canada germander
"SOAL6",,"Solidago altissima L.",Canada goldenrod
"SOCA6",,"Solidago canadensis L.",Canada goldenrod
"LACA",,"Lactuca canadensis L.",Canada lettuce
"ELGE",,"Eleocharis geniculata (L.) Roem. & Schult.",Canada spikesedge
"ELCA4",,"Elymus canadensis L.",Canada wildrye
"SACA15",,"Sanicula canadensis L.",Canadian blacksnakeroot
"CRCA9",,"Cryptotaenia canadensis (L.) DC.",Canadian honewort
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"PECA",,"Pedicularis canadensis L.",Canadian lousewort
"PECAC3",,"Pedicularis canadensis L. ssp. canadensis ",Canadian lousewort
"ASCA11",,"Astragalus canadensis L.",Canadian milkvetch
"ASCAC6",,"Astragalus canadensis L. var. canadensis ",Canadian milkvetch
"RUHY",,"Rumex hymenosepalus Torr.",canaigre dock
"CYKL",,"Cylindropuntia kleiniae (DC.) F.M. Knuth",candle cholla
"BOBA3",,"Bothriochloa barbinodis (Lag.) Herter",cane bluestem
"CUME",,"Cucumis melo L.",cantaloupe
"VIAR2",,"Vitis arizonica Engelm.",canyon grape
"PHER",,"Philadelphus ernestii Hu",canyon mock orange
"SALY",,"Salvia lycioides A. Gray",canyon sage
"BUCI",,"Bulbostylis ciliatifolia (Elliott) Fernald",capillary hairsedge
"PECA15",,"Penstemon cardinalis Wooton & Standl.",cardinal beardtongue
"PECAR",,"Penstemon cardinalis Wooton & Standl. ssp. regalis (A. Nelson) Nisbet & R.C. Jacks.",cardinal beardtongue
"SILA2",,"Silene laciniata Cav.",cardinal catchfly
"SILAG2",,"Silene laciniata Cav. ssp. greggii (A. Gray) C.L. Hitchc. & Maguire",cardinal catchfly
"LOCA2",,"Lobelia cardinalis L.",cardinalflower
"ACRA",,"Acalypha radians Torr.",cardinal's feather
"AMPA",,"Amaranthus palmeri S. Watson",carelessweed
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"EUPA27",,"Eustachys paspaloides (Vahl) Lanza & Mattei",Caribbean fingergrass
"EUPAC",,"Eustachys paspaloides (Vahl) Lanza & Mattei ssp. caribaea (Spreng.) Nowack",Caribbean fingergrass
"ABCA",,"Abronia carletonii J.M. Coult. & Fisher",Carleton's sand verbena
"ANCA9",,"Anemone caroliniana Walter",Carolina anemone
"TIAMC",,"Tilia americana L. var. caroliniana (Mill.) Castigl.",Carolina basswood
"MOCA",,"Modiola caroliniana (L.) G. Don",Carolina bristlemallow
"FRCA13",,"Frangula caroliniana (Walter) A. Gray",Carolina buckthorn
"PHCA6",,"Phalaris caroliniana Walter",Carolina canarygrass
"TRCA6",,"Trifolium carolinianum Michx.",Carolina clover
"COCA",,"Cocculus carolinus (L.) DC.",Carolina coralbead
"DIPU9",,"Digitaria pubiflora (Vasey) Wipff",Carolina crabgrass
"PYCA2",,"Pyrrhopappus carolinianus (Walter) DC.",Carolina desert-chicory
"LYCA2",,"Lycium carolinianum Walter",Carolina desert-thorn
"LYCAQ",,"Lycium carolinianum Walter var. quadrifidum (Dunal) C.L. Hitchc.",Carolina desert-thorn
"DRRE2",,"Draba reptans (Lam.) Fernald",Carolina draba
"ELCA3",,"Elephantopus carolinianus Raeusch.",Carolina elephantsfoot
"CACAC4",,"Cabomba caroliniana A. Gray var. caroliniana ",Carolina fanwort
"CACA",,"Cabomba caroliniana A. Gray",Carolina fanwort
"FICA3",,"Fimbristylis caroliniana (Lam.) Fernald",Carolina fimbry
"ALCA4",,"Alopecurus carolinianus Walter",Carolina foxtail
"HECA4",,"Helianthemum carolinianum (Walter) Michx.",Carolina frostweed
"GECA5",,"Geranium carolinianum L.",Carolina geranium
"GECAC4",,"Geranium carolinianum L. var. carolinianum ",Carolina geranium
"SOCA3",,"Solanum carolinense L.",Carolina horsenettle
"SOCAC4",,"Solanum carolinense L. var. carolinense ",Carolina horsenettle
"DECA3",,"Delphinium carolinianum Walter",Carolina larkspur
"DECAV",,"Delphinium carolinianum Walter ssp. vimineum (D. Don) Warnock",Carolina larkspur
"DECAV2",,"Delphinium carolinianum Walter ssp. virescens (Nutt.) R.E. Brooks",Carolina larkspur
"PRCA",,"Prunus caroliniana Aiton",Carolina laurelcherry
"PHCA9",,"Phyllanthus caroliniensis Walter",Carolina leaf-flower
"PHCAC",,"Phyllanthus caroliniensis Walter ssp. caroliniensis ",Carolina leaf-flower
"LIMI",,"Lilium michauxii Poir.",Carolina lily
"AZCA",,"Azolla caroliniana Willd.",Carolina mosquitofern
"DICA3",,"Dichondra carolinensis Michx.",Carolina ponysfoot
"LICA13",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.",Carolina puccoon
"LICAC8",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill. var. caroliniense ",Carolina puccoon
"ROCA4",,"Rosa carolina L.",Carolina rose
"ROCAC",,"Rosa carolina L. var. carolina ",Carolina rose
"CACA15",,"Carex caroliniana Schwein.",Carolina sedge
"VICA2",,"Vicia caroliniana Walter",Carolina vetch
"VIVI3",,"Viola villosa Walter",Carolina violet
"RUCA4",,"Ruellia caroliniensis (J.F. Gmel.) Steud.",Carolina wild petunia
"HYSC",,"Hymenopappus scabiosaeus L'Hér.",Carolina woollywhite
"HYSCC",,"Hymenopappus scabiosaeus L'Hér. var. corymbosus (Torr. & A. Gray) B.L. Turner",Carolina woollywhite
"HYCA18",,"Hymenopappus carrizoanus B.L. Turner",Carrizo Sands woollywhite
"ARCA14",,"Artemisia carruthii Alph. Wood ex Carruth.",Carruth's sagewort
"RICO3",,"Ricinus communis L.",castorbean
"SMGL",,"Smilax glauca Walter",cat greenbrier
"LELE2",,"Leersia lenticularis Michx.",catchfly grass
"EUEX5",,"Eustoma exaltatum (L.) Salisb. ex G. Don",catchfly prairie gentian
"SEGR4",,"Senegalia greggii (A. Gray) Britton & Rose",catclaw acacia
"SEWR4",,"Senegalia wrightii (Benth.) Britton & Rose",catclaw acacia
"MIAC3",,"Mimosa aculeaticarpa Ortega",catclaw mimosa
"MIACB",,"Mimosa aculeaticarpa Ortega var. biuncifera (Benth.) Barneby",catclaw mimosa
"PHCO2",,"Phacelia congesta Hook.",caterpillars
"PRLA2",,"Priva lappulacea (L.) Pers.",catstongue
"BOBL",,"Bothriochloa bladhii (Retz.) S.T. Blake",Caucasian bluestem
"CAAN4",,"Capsicum annuum L.",cayenne pepper
"CAANG",,"Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill",cayenne pepper
"ULCR",,"Ulmus crassifolia Nutt.",cedar elm
"DIPE4",,"Dichanthelium pedicellatum (Vasey) Gould",cedar rosette grass
"SARO3",,"Salvia roemeriana Scheele",cedar sage
"CAPL3",,"Carex planostachys Kunze",cedar sedge
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"SCAM6",,"Schoenoplectus americanus (Pers.) Volkart ex Schinz & R. Keller",chairmaker's bulrush
"HYTE2",,"Hymenopappus tenuifolius Pursh",Chalk Hill hymenopappus
"PHUR",,"Phyllanthus urinaria L.",chamber bitter
"KADE",,"Kalanchoe delagoensis Eckl. & Zeyh.",chandelier plant
"ECCH3",,"Echeandia chandleri (Greenm. & C.H. Thomp.) M.C. Johnst.",Chandler's craglily
"ERVE13",,"Erigeron versicolor (Greenm.) G.L. Nesom",changing fleabane
"NOMI2",,"Nolina micrantha I.M. Johnst.",chaparral beargrass
"AQCHC",,"Aquilegia chrysantha A. Gray var. chaplinei (Standl. ex Payson) Lott",Chaplin's golden columbine
"BRTE",,"Bromus tectorum L.",cheatgrass
"MAPA5",,"Malva parviflora L.",cheeseweed mallow
"CACH3",,"Carex cherokeensis Schwein.",Cherokee sedge
"PRAN3",,"Prunus angustifolia Marshall",Chickasaw plum
"SPZE",,"Sphenoclea zeylanica Gaertn.",chickenspike
"MEOL",,"Mentzelia oligosperma Nutt. ex Sims",chickenthief
"CIIN",,"Cichorium intybus L.",chicory
"TOHI",,"Tournefortia hirsutissima L.",chiggery grapes
"NECO5",,"Neolloydia conoidea (DC.) Britton & Rose",Chihuahuan beehive
"GLUN",,"Glandulicactus uncinatus (Galeotti) Backeb.",Chihuahuan fishhook cactus
"GLUNW",,"Glandulicactus uncinatus (Galeotti) Backeb. var. wrightii (Engelm.) Backeb.",Chihuahuan fishhook cactus
"LIVE2",,"Linum vernale Wooton",Chihuahuan flax
"ERER",,"Eragrostis erosa Scribn.",Chihuahuan lovegrass
"CEPA9",,"Cestrum parqui L'Hér.",Chilean jessamine
"VESI5",,"Venturiella sinensis (Vent.) Müll. Hal.",China venturiella moss
"VESIA",,"Venturiella sinensis (Vent.) Müll. Hal. var. angustiannulata Griffin & Sharp ex Griffin",China venturiella moss
"MEAZ",,"Melia azedarach L.",Chinaberrytree
"VINE2",,"Vitex negundo L.",Chinese chastetree
"QULO2",,"Quincula lobata (Torr.) Raf.",Chinese lantern
"FISI2",,"Firmiana simplex (L.) W. Wight",Chinese parasoltree
"LISI",,"Ligustrum sinense Lour.",Chinese privet
"TRSE6",,"Triadica sebifera (L.) Small",Chinese tallow
"DAQU",,"Datura quercifolia Kunth",Chinese thorn-apple
"BORA4",,"Bouteloua ramosa Scribn. ex Vasey",Chino grama
"CAPUP3",,"Castanea pumila (L.) Mill. var. pumila ",chinquapin
"CAPU9",,"Castanea pumila (L.) Mill.",chinquapin
"QUMU",,"Quercus muehlenbergii Engelm.",chinquapin oak
"AGGL2",,"Agave glomeruliflora (Engelm.) A. Berger",Chisos Mountain century plant
"HERE2",,"Hexalectris revoluta Correll",Chisos Mountain crested coralroot
"ALHO4",,"Allowissadula holosericea (Scheele) D.M. Bates",Chisos Mountain false Indianmallow
"ARCH2",,"Argemone chisosensis G.B. Ownbey",Chisos Mountain pricklypoppy
"ACANC3",,"Acaciella angustissima (Mill.) Britton & Rose var. chisosiana (Isely) B.L. Turner",Chisos prairie acacia
"PRVI",,"Prunus virginiana L.",chokecherry
"CYLE8",,"Cylindropuntia leptocaulis (DC.) F.M. Knuth",Christmas cactus
"LENE",,"Leonotis nepetifolia (L.) R. Br.",Christmas candlestick
"POAC4",,"Polystichum acrostichoides (Michx.) Schott",Christmas fern
"POACA",,"Polystichum acrostichoides (Michx.) Schott var. acrostichoides ",Christmas fern
"PHTO2",,"Phoradendron tomentosum (DC.) Engelm. ex A. Gray",Christmas mistletoe
"ARDI4",,"Aristida dichotoma Michx.",churchmouse threeawn
"ARDID",,"Aristida dichotoma Michx. var. dichotoma ",churchmouse threeawn
"ASAL5",,"Astragalus albulus Wooton & Standl.",cibola milkvetch
"OSCI",,"Osmunda cinnamomea L.",cinnamon fern
"OSCIC",,"Osmunda cinnamomea L. var. cinnamomea ",cinnamon fern
"PHHE5",,"Physalis heterophylla Nees",clammy groundcherry
"GRNE",,"Gratiola neglecta Torr.",clammy hedgehyssop
"EPAN",,"Ephedra antisyphilitica Berl. ex C.A. Mey.",clapweed
"DRAM",,"Dracopis amplexicaulis (Vahl) Cass.",clasping coneflower
"ASAM",,"Asclepias amplexicaulis Sm.",clasping milkweed
"TRPE4",,"Triodanis perfoliata (L.) Nieuwl.",clasping Venus' looking-glass
"FLCH",,"Flaveria chlorifolia A. Gray",clasping yellowtops
"HEVI5",,"Heterotheca viscida (A. Gray) V.L. Harms",cliff false goldenaster
"FERU",,"Fendlera rupicola A. Gray",cliff fendlerbush
"IPRU",,"Ipomoea rupicola House",cliff morning-glory
"MUPO",,"Muhlenbergia polycaulis Scribn.",cliff muhly
"CODI5",,"Commelina diffusa Burm. f.",climbing dayflower
"CODID3",,"Commelina diffusa Burm. f. var. diffusa ",climbing dayflower
"TRDI",,"Trachelospermum difforme (Walter) A. Gray",climbing dogbane
"POSC3",,"Polygonum scandens L.",climbing false buckwheat
"MISC",,"Mikania scandens (L.) Willd.",climbing hempvine
"ROSE2",,"Rosa setigera Michx.",climbing rose
"BOSC",,"Boerhavia scandens L.",climbing wartclub
"VECL",,"Verbena cloverae Moldenke",Clover's vervain
"RHGL3",,"Rhynchospora glomerata (L.) Vahl",clustered beaksedge
"SAOD",,"Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe",clustered blacksnakeroot
"HYAL",,"Hyptis alata (Raf.) Shinners",clustered bushmint
"OLUN",,"Oldenlandia uniflora L.",clustered mille graines
"SAWH2",,"Salvia whitehousei G. Alziar",clustered sage
"FLTR",,"Flaveria trinervia (Spreng.) C. Mohr",clustered yellowtops
"ECWA",,"Echinochloa walteri (Pursh) A. Heller",coast cockspur grass
"INMI",,"Indigofera miniata Ortega",coastal indigo
"ERRE",,"Eragrostis refracta (Muhl.) Scribn.",coastal lovegrass
"HERA5",,"Heliotropium racemosum Rose & Standl.",coastal plain heliotrope
"CACR5",,"Carex crebriflora Wiegand",coastal plain sedge
"XYAM",,"Xyris ambigua Bey. ex Kunth",coastal plain yelloweyed grass
"CESP4",,"Cenchrus spinifex Cav.",coastal sandbur
"CALA2",,"Cakile lanceolata (Willd.) O.E. Schulz",coastal searocket
"SUTA",,"Suaeda tampicensis (Standl.) Standl.",coastal seepweed
"LETE4",,"Lenophyllum texanum (J.G. Sm.) Rose",coastal stonecrop
"PECO4",,"Penstemon cobaea Nutt.",cobaea beardtongue
"ASCO42",,"Astrolepis cochisensis (Goodding) Benham & Windham",Cochise scaly cloakfern
"SOCA10",,"Solanum capsicoides All.",cockroach berry
"CRCR2",,"Crataegus crus-galli L.",cockspur hawthorn
"HYFL",,"Hymenopappus flavescens A. Gray",collegeflower
"HYFLC",,"Hymenopappus flavescens A. Gray var. canotomentosus ",collegeflower
"HYFLF",,"Hymenopappus flavescens A. Gray var. flavescens ",collegeflower
"MIMU",,"Mirabilis multiflora (Torr.) A. Gray",Colorado four o'clock
"MIMUM",,"Mirabilis multiflora (Torr.) A. Gray var. multiflora ",Colorado four o'clock
"THAM4",,"Thelesperma ambiguum A. Gray",Colorado greenthread
"HYRIF",,"Hymenoxys richardsonii (Hook.) Cockerell var. floribunda (A. Gray) K.F. Parker",Colorado rubberweed
"TRCO5",,"Triodanis coloradoensis (Buckley) McVaugh",Colorado Venus' looking-glass
"ACNE9",,"Achnatherum nelsonii (Scribn.) Barkworth",Columbia needlegrass
"WOCO",,"Wolffia columbiana Karst.",Columbian watermeal
"COST6",,"Colubrina stricta Engelm. ex M.C. Johnst.",comal nakedwood
"PAAL7",,"Paspalum almum Chase",Comb's crowngrass
"HOVU",,"Hordeum vulgare L.",common barley
"VISO",,"Viola sororia Willd.",common blue violet
"EUPE3",,"Eupatorium perfoliatum L.",common boneset
"EUPEP",,"Eupatorium perfoliatum L. var. perfoliatum ",common boneset
"CEOC2",,"Cephalanthus occidentalis L.",common buttonbush
"AXFI",,"Axonopus fissifolius (Raddi) Kuhlm.",common carpetgrass
"SIGA",,"Silene gallica L.",common catchfly
"STMEP",,"Stellaria media (L.) Vill. ssp. pallida (Dumort.) Asch. & Graebn.",common chickweed
"STME2",,"Stellaria media (L.) Vill.",common chickweed
"POSI2",,"Potentilla simplex Michx.",common cinquefoil
"AGGI",,"Agrostemma githago L.",common corncockle
"TAOFO",,"Taraxacum officinale F.H. Wigg. ssp. officinale ",common dandelion
"TAOF",,"Taraxacum officinale F.H. Wigg.",common dandelion
"ERGA",,"Erucastrum gallicum (Willd.) O.E. Schulz",common dogmustard
"SPPO",,"Spirodela polyrrhiza (L.) Schleid.",common duckmeat
"OEBI",,"Oenothera biennis L.",common evening primrose
"LIUS",,"Linum usitatissimum L.",common flax
"GOGL",,"Gomphrena globosa L.",common globe amaranth
"ISCO",,"Isocoma coronopifolia (A. Gray) Greene",common goldenbush
"HYHI2",,"Hypoxis hirsuta (L.) Coville",common goldstar
"SCDU2",,"Sclerochloa dura (L.) P. Beauv.",common hardgrass
"PTTR",,"Ptelea trifoliata L.",common hoptree
"PTTRA",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey",common hoptree
"PTTRA2",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey var. angustifolia (Benth.) M.E. Jones",common hoptree
